model,month,path,period,rcp,variable
mg,10,/Users/mperry/data/worldclim/future/mg85pr7010.tif,70,85,pr
mg,11,/Users/mperry/data/worldclim/future/mg85pr7011.tif,70,85,pr
mg,12,/Users/mperry/data/worldclim/future/mg85pr7012.tif,70,85,pr
mg,2,/Users/mperry/data/worldclim/future/mg85pr702.tif,70,85,pr
mg,3,/Users/mperry/data/worldclim/future/mg85pr703.tif,70,85,pr
mg,4,/Users/mperry/data/worldclim/future/mg85pr704.tif,70,85,pr
mg,5,/Users/mperry/data/worldclim/future/mg85pr705.tif,70,85,pr
mg,6,/Users/mperry/data/worldclim/future/mg85pr706.tif,70,85,pr
mg,7,/Users/mperry/data/worldclim/future/mg85pr707.tif,70,85,pr
mg,8,/Users/mperry/data/worldclim/future/mg85pr708.tif,70,85,pr
mg,9,/Users/mperry/data/worldclim/future/mg85pr709.tif,70,85,pr
mg,1,/Users/mperry/data/worldclim/future/mg85tn501.tif,50,85,tn
mg,10,/Users/mperry/data/worldclim/future/mg85tn5010.tif,50,85,tn
mg,11,/Users/mperry/data/worldclim/future/mg85tn5011.tif,50,85,tn
mg,12,/Users/mperry/data/worldclim/future/mg85tn5012.tif,50,85,tn
mg,2,/Users/mperry/data/worldclim/future/mg85tn502.tif,50,85,tn
mg,3,/Users/mperry/data/worldclim/future/mg85tn503.tif,50,85,tn
mg,4,/Users/mperry/data/worldclim/future/mg85tn504.tif,50,85,tn
mg,5,/Users/mperry/data/worldclim/future/mg85tn505.tif,50,85,tn
mg,6,/Users/mperry/data/worldclim/future/mg85tn506.tif,50,85,tn
mg,7,/Users/mperry/data/worldclim/future/mg85tn507.tif,50,85,tn
mg,8,/Users/mperry/data/worldclim/future/mg85tn508.tif,50,85,tn
mg,9,/Users/mperry/data/worldclim/future/mg85tn509.tif,50,85,tn
mg,1,/Users/mperry/data/worldclim/future/mg85tn701.tif,70,85,tn
mg,10,/Users/mperry/data/worldclim/future/mg85tn7010.tif,70,85,tn
mg,11,/Users/mperry/data/worldclim/future/mg85tn7011.tif,70,85,tn
mg,12,/Users/mperry/data/worldclim/future/mg85tn7012.tif,70,85,tn
mg,2,/Users/mperry/data/worldclim/future/mg85tn702.tif,70,85,tn
mg,3,/Users/mperry/data/worldclim/future/mg85tn703.tif,70,85,tn
mg,4,/Users/mperry/data/worldclim/future/mg85tn704.tif,70,85,tn
mg,5,/Users/mperry/data/worldclim/future/mg85tn705.tif,70,85,tn
mg,6,/Users/mperry/data/worldclim/future/mg85tn706.tif,70,85,tn
mg,7,/Users/mperry/data/worldclim/future/mg85tn707.tif,70,85,tn
mg,8,/Users/mperry/data/worldclim/future/mg85tn708.tif,70,85,tn
mg,9,/Users/mperry/data/worldclim/future/mg85tn709.tif,70,85,tn
mg,1,/Users/mperry/data/worldclim/future/mg85tx501.tif,50,85,tx
mg,10,/Users/mperry/data/worldclim/future/mg85tx5010.tif,50,85,tx
mg,11,/Users/mperry/data/worldclim/future/mg85tx5011.tif,50,85,tx
mg,12,/Users/mperry/data/worldclim/future/mg85tx5012.tif,50,85,tx
mg,2,/Users/mperry/data/worldclim/future/mg85tx502.tif,50,85,tx
mg,3,/Users/mperry/data/worldclim/future/mg85tx503.tif,50,85,tx
mg,4,/Users/mperry/data/worldclim/future/mg85tx504.tif,50,85,tx
mg,5,/Users/mperry/data/worldclim/future/mg85tx505.tif,50,85,tx
mg,6,/Users/mperry/data/worldclim/future/mg85tx506.tif,50,85,tx
mg,7,/Users/mperry/data/worldclim/future/mg85tx507.tif,50,85,tx
mg,8,/Users/mperry/data/worldclim/future/mg85tx508.tif,50,85,tx
mg,9,/Users/mperry/data/worldclim/future/mg85tx509.tif,50,85,tx
mg,1,/Users/mperry/data/worldclim/future/mg85tx701.tif,70,85,tx
mg,10,/Users/mperry/data/worldclim/future/mg85tx7010.tif,70,85,tx
mg,11,/Users/mperry/data/worldclim/future/mg85tx7011.tif,70,85,tx
mg,12,/Users/mperry/data/worldclim/future/mg85tx7012.tif,70,85,tx
mg,2,/Users/mperry/data/worldclim/future/mg85tx702.tif,70,85,tx
mg,3,/Users/mperry/data/worldclim/future/mg85tx703.tif,70,85,tx
mg,4,/Users/mperry/data/worldclim/future/mg85tx704.tif,70,85,tx
mg,5,/Users/mperry/data/worldclim/future/mg85tx705.tif,70,85,tx
mg,6,/Users/mperry/data/worldclim/future/mg85tx706.tif,70,85,tx
mg,7,/Users/mperry/data/worldclim/future/mg85tx707.tif,70,85,tx
mg,8,/Users/mperry/data/worldclim/future/mg85tx708.tif,70,85,tx
mg,9,/Users/mperry/data/worldclim/future/mg85tx709.tif,70,85,tx
mi,0,/Users/mperry/data/worldclim/future/mi26bi501.tif,50,26,bi1
mi,0,/Users/mperry/data/worldclim/future/mi26bi5010.tif,50,26,bi10
mi,0,/Users/mperry/data/worldclim/future/mi26bi5011.tif,50,26,bi11
mi,0,/Users/mperry/data/worldclim/future/mi26bi5012.tif,50,26,bi12
mi,0,/Users/mperry/data/worldclim/future/mi26bi5013.tif,50,26,bi13
mi,0,/Users/mperry/data/worldclim/future/mi26bi5014.tif,50,26,bi14
mi,0,/Users/mperry/data/worldclim/future/mi26bi5015.tif,50,26,bi15
mi,0,/Users/mperry/data/worldclim/future/mi26bi5016.tif,50,26,bi16
mi,0,/Users/mperry/data/worldclim/future/mi26bi5017.tif,50,26,bi17
mi,0,/Users/mperry/data/worldclim/future/mi26bi5018.tif,50,26,bi18
mi,0,/Users/mperry/data/worldclim/future/mi26bi5019.tif,50,26,bi19
mi,0,/Users/mperry/data/worldclim/future/mi26bi502.tif,50,26,bi2
mi,0,/Users/mperry/data/worldclim/future/mi26bi503.tif,50,26,bi3
mi,0,/Users/mperry/data/worldclim/future/mi26bi504.tif,50,26,bi4
mi,0,/Users/mperry/data/worldclim/future/mi26bi505.tif,50,26,bi5
mi,0,/Users/mperry/data/worldclim/future/mi26bi506.tif,50,26,bi6
mi,0,/Users/mperry/data/worldclim/future/mi26bi507.tif,50,26,bi7
mi,0,/Users/mperry/data/worldclim/future/mi26bi508.tif,50,26,bi8
mi,0,/Users/mperry/data/worldclim/future/mi26bi509.tif,50,26,bi9
mi,0,/Users/mperry/data/worldclim/future/mi26bi701.tif,70,26,bi1
mi,0,/Users/mperry/data/worldclim/future/mi26bi7010.tif,70,26,bi10
mi,0,/Users/mperry/data/worldclim/future/mi26bi7011.tif,70,26,bi11
mi,0,/Users/mperry/data/worldclim/future/mi26bi7012.tif,70,26,bi12
mi,0,/Users/mperry/data/worldclim/future/mi26bi7013.tif,70,26,bi13
mi,0,/Users/mperry/data/worldclim/future/mi26bi7014.tif,70,26,bi14
mi,0,/Users/mperry/data/worldclim/future/mi26bi7015.tif,70,26,bi15
mi,0,/Users/mperry/data/worldclim/future/mi26bi7016.tif,70,26,bi16
mi,0,/Users/mperry/data/worldclim/future/mi26bi7017.tif,70,26,bi17
mi,0,/Users/mperry/data/worldclim/future/mi26bi7018.tif,70,26,bi18
mi,0,/Users/mperry/data/worldclim/future/mi26bi7019.tif,70,26,bi19
mi,0,/Users/mperry/data/worldclim/future/mi26bi702.tif,70,26,bi2
mi,0,/Users/mperry/data/worldclim/future/mi26bi703.tif,70,26,bi3
mi,0,/Users/mperry/data/worldclim/future/mi26bi704.tif,70,26,bi4
mi,0,/Users/mperry/data/worldclim/future/mi26bi705.tif,70,26,bi5
mi,0,/Users/mperry/data/worldclim/future/mi26bi706.tif,70,26,bi6
mi,0,/Users/mperry/data/worldclim/future/mi26bi707.tif,70,26,bi7
mi,0,/Users/mperry/data/worldclim/future/mi26bi708.tif,70,26,bi8
mi,0,/Users/mperry/data/worldclim/future/mi26bi709.tif,70,26,bi9
mi,1,/Users/mperry/data/worldclim/future/mi26pr501.tif,50,26,pr
mi,10,/Users/mperry/data/worldclim/future/mi26pr5010.tif,50,26,pr
mi,11,/Users/mperry/data/worldclim/future/mi26pr5011.tif,50,26,pr
mi,12,/Users/mperry/data/worldclim/future/mi26pr5012.tif,50,26,pr
mi,2,/Users/mperry/data/worldclim/future/mi26pr502.tif,50,26,pr
mi,3,/Users/mperry/data/worldclim/future/mi26pr503.tif,50,26,pr
mi,4,/Users/mperry/data/worldclim/future/mi26pr504.tif,50,26,pr
mi,5,/Users/mperry/data/worldclim/future/mi26pr505.tif,50,26,pr
mi,6,/Users/mperry/data/worldclim/future/mi26pr506.tif,50,26,pr
mi,7,/Users/mperry/data/worldclim/future/mi26pr507.tif,50,26,pr
mi,8,/Users/mperry/data/worldclim/future/mi26pr508.tif,50,26,pr
mi,9,/Users/mperry/data/worldclim/future/mi26pr509.tif,50,26,pr
mi,1,/Users/mperry/data/worldclim/future/mi26pr701.tif,70,26,pr
mi,10,/Users/mperry/data/worldclim/future/mi26pr7010.tif,70,26,pr
mi,11,/Users/mperry/data/worldclim/future/mi26pr7011.tif,70,26,pr
mi,12,/Users/mperry/data/worldclim/future/mi26pr7012.tif,70,26,pr
mi,2,/Users/mperry/data/worldclim/future/mi26pr702.tif,70,26,pr
mi,3,/Users/mperry/data/worldclim/future/mi26pr703.tif,70,26,pr
mi,4,/Users/mperry/data/worldclim/future/mi26pr704.tif,70,26,pr
mi,5,/Users/mperry/data/worldclim/future/mi26pr705.tif,70,26,pr
mi,6,/Users/mperry/data/worldclim/future/mi26pr706.tif,70,26,pr
mi,7,/Users/mperry/data/worldclim/future/mi26pr707.tif,70,26,pr
mi,8,/Users/mperry/data/worldclim/future/mi26pr708.tif,70,26,pr
mi,9,/Users/mperry/data/worldclim/future/mi26pr709.tif,70,26,pr
mi,1,/Users/mperry/data/worldclim/future/mi26tn501.tif,50,26,tn
mi,10,/Users/mperry/data/worldclim/future/mi26tn5010.tif,50,26,tn
mi,11,/Users/mperry/data/worldclim/future/mi26tn5011.tif,50,26,tn
mi,12,/Users/mperry/data/worldclim/future/mi26tn5012.tif,50,26,tn
mi,2,/Users/mperry/data/worldclim/future/mi26tn502.tif,50,26,tn
mi,3,/Users/mperry/data/worldclim/future/mi26tn503.tif,50,26,tn
mi,4,/Users/mperry/data/worldclim/future/mi26tn504.tif,50,26,tn
mi,5,/Users/mperry/data/worldclim/future/mi26tn505.tif,50,26,tn
mi,6,/Users/mperry/data/worldclim/future/mi26tn506.tif,50,26,tn
mi,7,/Users/mperry/data/worldclim/future/mi26tn507.tif,50,26,tn
mi,8,/Users/mperry/data/worldclim/future/mi26tn508.tif,50,26,tn
mi,9,/Users/mperry/data/worldclim/future/mi26tn509.tif,50,26,tn
mi,1,/Users/mperry/data/worldclim/future/mi26tn701.tif,70,26,tn
mi,10,/Users/mperry/data/worldclim/future/mi26tn7010.tif,70,26,tn
mi,11,/Users/mperry/data/worldclim/future/mi26tn7011.tif,70,26,tn
mi,12,/Users/mperry/data/worldclim/future/mi26tn7012.tif,70,26,tn
mi,2,/Users/mperry/data/worldclim/future/mi26tn702.tif,70,26,tn
mi,3,/Users/mperry/data/worldclim/future/mi26tn703.tif,70,26,tn
mi,4,/Users/mperry/data/worldclim/future/mi26tn704.tif,70,26,tn
mi,5,/Users/mperry/data/worldclim/future/mi26tn705.tif,70,26,tn
mi,6,/Users/mperry/data/worldclim/future/mi26tn706.tif,70,26,tn
mi,7,/Users/mperry/data/worldclim/future/mi26tn707.tif,70,26,tn
mi,8,/Users/mperry/data/worldclim/future/mi26tn708.tif,70,26,tn
mi,9,/Users/mperry/data/worldclim/future/mi26tn709.tif,70,26,tn
mi,1,/Users/mperry/data/worldclim/future/mi26tx501.tif,50,26,tx
mi,10,/Users/mperry/data/worldclim/future/mi26tx5010.tif,50,26,tx
mi,11,/Users/mperry/data/worldclim/future/mi26tx5011.tif,50,26,tx
mi,12,/Users/mperry/data/worldclim/future/mi26tx5012.tif,50,26,tx
mi,2,/Users/mperry/data/worldclim/future/mi26tx502.tif,50,26,tx
mi,3,/Users/mperry/data/worldclim/future/mi26tx503.tif,50,26,tx
mi,4,/Users/mperry/data/worldclim/future/mi26tx504.tif,50,26,tx
mi,5,/Users/mperry/data/worldclim/future/mi26tx505.tif,50,26,tx
mi,6,/Users/mperry/data/worldclim/future/mi26tx506.tif,50,26,tx
mi,7,/Users/mperry/data/worldclim/future/mi26tx507.tif,50,26,tx
mi,8,/Users/mperry/data/worldclim/future/mi26tx508.tif,50,26,tx
mi,9,/Users/mperry/data/worldclim/future/mi26tx509.tif,50,26,tx
mi,1,/Users/mperry/data/worldclim/future/mi26tx701.tif,70,26,tx
mi,10,/Users/mperry/data/worldclim/future/mi26tx7010.tif,70,26,tx
mi,11,/Users/mperry/data/worldclim/future/mi26tx7011.tif,70,26,tx
mi,12,/Users/mperry/data/worldclim/future/mi26tx7012.tif,70,26,tx
mi,2,/Users/mperry/data/worldclim/future/mi26tx702.tif,70,26,tx
mi,3,/Users/mperry/data/worldclim/future/mi26tx703.tif,70,26,tx
mi,4,/Users/mperry/data/worldclim/future/mi26tx704.tif,70,26,tx
mi,5,/Users/mperry/data/worldclim/future/mi26tx705.tif,70,26,tx
mi,6,/Users/mperry/data/worldclim/future/mi26tx706.tif,70,26,tx
mi,7,/Users/mperry/data/worldclim/future/mi26tx707.tif,70,26,tx
mi,8,/Users/mperry/data/worldclim/future/mi26tx708.tif,70,26,tx
mi,9,/Users/mperry/data/worldclim/future/mi26tx709.tif,70,26,tx
mi,0,/Users/mperry/data/worldclim/future/mi45bi501.tif,50,45,bi1
mi,0,/Users/mperry/data/worldclim/future/mi45bi5010.tif,50,45,bi10
mi,0,/Users/mperry/data/worldclim/future/mi45bi5011.tif,50,45,bi11
mi,0,/Users/mperry/data/worldclim/future/mi45bi5012.tif,50,45,bi12
mi,0,/Users/mperry/data/worldclim/future/mi45bi5013.tif,50,45,bi13
mi,0,/Users/mperry/data/worldclim/future/mi45bi5014.tif,50,45,bi14
mi,0,/Users/mperry/data/worldclim/future/mi45bi5015.tif,50,45,bi15
mi,0,/Users/mperry/data/worldclim/future/mi45bi5016.tif,50,45,bi16
mi,0,/Users/mperry/data/worldclim/future/mi45bi5017.tif,50,45,bi17
mi,0,/Users/mperry/data/worldclim/future/mi45bi5018.tif,50,45,bi18
mi,0,/Users/mperry/data/worldclim/future/mi45bi5019.tif,50,45,bi19
mi,0,/Users/mperry/data/worldclim/future/mi45bi502.tif,50,45,bi2
mi,0,/Users/mperry/data/worldclim/future/mi45bi503.tif,50,45,bi3
mi,0,/Users/mperry/data/worldclim/future/mi45bi504.tif,50,45,bi4
mi,0,/Users/mperry/data/worldclim/future/mi45bi505.tif,50,45,bi5
mi,0,/Users/mperry/data/worldclim/future/mi45bi506.tif,50,45,bi6
mi,0,/Users/mperry/data/worldclim/future/mi45bi507.tif,50,45,bi7
mi,0,/Users/mperry/data/worldclim/future/mi45bi508.tif,50,45,bi8
mi,0,/Users/mperry/data/worldclim/future/mi45bi509.tif,50,45,bi9
mi,0,/Users/mperry/data/worldclim/future/mi45bi701.tif,70,45,bi1
mi,0,/Users/mperry/data/worldclim/future/mi45bi7010.tif,70,45,bi10
mi,0,/Users/mperry/data/worldclim/future/mi45bi7011.tif,70,45,bi11
mi,0,/Users/mperry/data/worldclim/future/mi45bi7012.tif,70,45,bi12
mi,0,/Users/mperry/data/worldclim/future/mi45bi7013.tif,70,45,bi13
mi,0,/Users/mperry/data/worldclim/future/mi45bi7014.tif,70,45,bi14
mi,0,/Users/mperry/data/worldclim/future/mi45bi7015.tif,70,45,bi15
mi,0,/Users/mperry/data/worldclim/future/mi45bi7016.tif,70,45,bi16
mi,0,/Users/mperry/data/worldclim/future/mi45bi7017.tif,70,45,bi17
mi,0,/Users/mperry/data/worldclim/future/mi45bi7018.tif,70,45,bi18
mi,0,/Users/mperry/data/worldclim/future/mi45bi7019.tif,70,45,bi19
mi,0,/Users/mperry/data/worldclim/future/mi45bi702.tif,70,45,bi2
mi,0,/Users/mperry/data/worldclim/future/mi45bi703.tif,70,45,bi3
mi,0,/Users/mperry/data/worldclim/future/mi45bi704.tif,70,45,bi4
mi,0,/Users/mperry/data/worldclim/future/mi45bi705.tif,70,45,bi5
mi,0,/Users/mperry/data/worldclim/future/mi45bi706.tif,70,45,bi6
mi,0,/Users/mperry/data/worldclim/future/mi45bi707.tif,70,45,bi7
mi,0,/Users/mperry/data/worldclim/future/mi45bi708.tif,70,45,bi8
mi,0,/Users/mperry/data/worldclim/future/mi45bi709.tif,70,45,bi9
mi,1,/Users/mperry/data/worldclim/future/mi45pr501.tif,50,45,pr
mi,10,/Users/mperry/data/worldclim/future/mi45pr5010.tif,50,45,pr
mi,11,/Users/mperry/data/worldclim/future/mi45pr5011.tif,50,45,pr
mi,12,/Users/mperry/data/worldclim/future/mi45pr5012.tif,50,45,pr
mi,2,/Users/mperry/data/worldclim/future/mi45pr502.tif,50,45,pr
mi,3,/Users/mperry/data/worldclim/future/mi45pr503.tif,50,45,pr
mi,4,/Users/mperry/data/worldclim/future/mi45pr504.tif,50,45,pr
mi,5,/Users/mperry/data/worldclim/future/mi45pr505.tif,50,45,pr
mi,6,/Users/mperry/data/worldclim/future/mi45pr506.tif,50,45,pr
mi,7,/Users/mperry/data/worldclim/future/mi45pr507.tif,50,45,pr
mi,8,/Users/mperry/data/worldclim/future/mi45pr508.tif,50,45,pr
mi,9,/Users/mperry/data/worldclim/future/mi45pr509.tif,50,45,pr
mi,1,/Users/mperry/data/worldclim/future/mi45pr701.tif,70,45,pr
mi,10,/Users/mperry/data/worldclim/future/mi45pr7010.tif,70,45,pr
mi,11,/Users/mperry/data/worldclim/future/mi45pr7011.tif,70,45,pr
mi,12,/Users/mperry/data/worldclim/future/mi45pr7012.tif,70,45,pr
mi,2,/Users/mperry/data/worldclim/future/mi45pr702.tif,70,45,pr
mi,3,/Users/mperry/data/worldclim/future/mi45pr703.tif,70,45,pr
mi,4,/Users/mperry/data/worldclim/future/mi45pr704.tif,70,45,pr
mi,5,/Users/mperry/data/worldclim/future/mi45pr705.tif,70,45,pr
mi,6,/Users/mperry/data/worldclim/future/mi45pr706.tif,70,45,pr
mi,7,/Users/mperry/data/worldclim/future/mi45pr707.tif,70,45,pr
mi,8,/Users/mperry/data/worldclim/future/mi45pr708.tif,70,45,pr
mi,9,/Users/mperry/data/worldclim/future/mi45pr709.tif,70,45,pr
mi,1,/Users/mperry/data/worldclim/future/mi45tn501.tif,50,45,tn
mi,10,/Users/mperry/data/worldclim/future/mi45tn5010.tif,50,45,tn
mi,11,/Users/mperry/data/worldclim/future/mi45tn5011.tif,50,45,tn
mi,12,/Users/mperry/data/worldclim/future/mi45tn5012.tif,50,45,tn
mi,2,/Users/mperry/data/worldclim/future/mi45tn502.tif,50,45,tn
mi,3,/Users/mperry/data/worldclim/future/mi45tn503.tif,50,45,tn
mi,4,/Users/mperry/data/worldclim/future/mi45tn504.tif,50,45,tn
mi,5,/Users/mperry/data/worldclim/future/mi45tn505.tif,50,45,tn
mi,6,/Users/mperry/data/worldclim/future/mi45tn506.tif,50,45,tn
mi,7,/Users/mperry/data/worldclim/future/mi45tn507.tif,50,45,tn
mi,8,/Users/mperry/data/worldclim/future/mi45tn508.tif,50,45,tn
mi,9,/Users/mperry/data/worldclim/future/mi45tn509.tif,50,45,tn
mi,1,/Users/mperry/data/worldclim/future/mi45tn701.tif,70,45,tn
mi,10,/Users/mperry/data/worldclim/future/mi45tn7010.tif,70,45,tn
mi,11,/Users/mperry/data/worldclim/future/mi45tn7011.tif,70,45,tn
mi,12,/Users/mperry/data/worldclim/future/mi45tn7012.tif,70,45,tn
mi,2,/Users/mperry/data/worldclim/future/mi45tn702.tif,70,45,tn
mi,3,/Users/mperry/data/worldclim/future/mi45tn703.tif,70,45,tn
mi,4,/Users/mperry/data/worldclim/future/mi45tn704.tif,70,45,tn
mi,5,/Users/mperry/data/worldclim/future/mi45tn705.tif,70,45,tn
mi,6,/Users/mperry/data/worldclim/future/mi45tn706.tif,70,45,tn
mi,7,/Users/mperry/data/worldclim/future/mi45tn707.tif,70,45,tn
mi,8,/Users/mperry/data/worldclim/future/mi45tn708.tif,70,45,tn
mi,9,/Users/mperry/data/worldclim/future/mi45tn709.tif,70,45,tn
mi,1,/Users/mperry/data/worldclim/future/mi45tx501.tif,50,45,tx
mi,10,/Users/mperry/data/worldclim/future/mi45tx5010.tif,50,45,tx
mi,11,/Users/mperry/data/worldclim/future/mi45tx5011.tif,50,45,tx
mi,12,/Users/mperry/data/worldclim/future/mi45tx5012.tif,50,45,tx
mi,2,/Users/mperry/data/worldclim/future/mi45tx502.tif,50,45,tx
mi,3,/Users/mperry/data/worldclim/future/mi45tx503.tif,50,45,tx
mi,4,/Users/mperry/data/worldclim/future/mi45tx504.tif,50,45,tx
mi,5,/Users/mperry/data/worldclim/future/mi45tx505.tif,50,45,tx
mi,6,/Users/mperry/data/worldclim/future/mi45tx506.tif,50,45,tx
mi,7,/Users/mperry/data/worldclim/future/mi45tx507.tif,50,45,tx
mi,8,/Users/mperry/data/worldclim/future/mi45tx508.tif,50,45,tx
mi,9,/Users/mperry/data/worldclim/future/mi45tx509.tif,50,45,tx
mi,1,/Users/mperry/data/worldclim/future/mi45tx701.tif,70,45,tx
mi,10,/Users/mperry/data/worldclim/future/mi45tx7010.tif,70,45,tx
mi,11,/Users/mperry/data/worldclim/future/mi45tx7011.tif,70,45,tx
mi,12,/Users/mperry/data/worldclim/future/mi45tx7012.tif,70,45,tx
mi,2,/Users/mperry/data/worldclim/future/mi45tx702.tif,70,45,tx
mi,3,/Users/mperry/data/worldclim/future/mi45tx703.tif,70,45,tx
mi,4,/Users/mperry/data/worldclim/future/mi45tx704.tif,70,45,tx
mi,5,/Users/mperry/data/worldclim/future/mi45tx705.tif,70,45,tx
mi,6,/Users/mperry/data/worldclim/future/mi45tx706.tif,70,45,tx
mi,7,/Users/mperry/data/worldclim/future/mi45tx707.tif,70,45,tx
mi,8,/Users/mperry/data/worldclim/future/mi45tx708.tif,70,45,tx
mi,9,/Users/mperry/data/worldclim/future/mi45tx709.tif,70,45,tx
mi,0,/Users/mperry/data/worldclim/future/mi85bi501.tif,50,85,bi1
mi,0,/Users/mperry/data/worldclim/future/mi85bi5010.tif,50,85,bi10
mi,0,/Users/mperry/data/worldclim/future/mi85bi5011.tif,50,85,bi11
mi,0,/Users/mperry/data/worldclim/future/mi85bi5012.tif,50,85,bi12
mi,0,/Users/mperry/data/worldclim/future/mi85bi5013.tif,50,85,bi13
mi,0,/Users/mperry/data/worldclim/future/mi85bi5014.tif,50,85,bi14
mi,0,/Users/mperry/data/worldclim/future/mi85bi5015.tif,50,85,bi15
mi,0,/Users/mperry/data/worldclim/future/mi85bi5016.tif,50,85,bi16
mi,0,/Users/mperry/data/worldclim/future/mi85bi5017.tif,50,85,bi17
mi,0,/Users/mperry/data/worldclim/future/mi85bi5018.tif,50,85,bi18
mi,0,/Users/mperry/data/worldclim/future/mi85bi5019.tif,50,85,bi19
mi,0,/Users/mperry/data/worldclim/future/mi85bi502.tif,50,85,bi2
mi,0,/Users/mperry/data/worldclim/future/mi85bi503.tif,50,85,bi3
mi,0,/Users/mperry/data/worldclim/future/mi85bi504.tif,50,85,bi4
mi,0,/Users/mperry/data/worldclim/future/mi85bi505.tif,50,85,bi5
mi,0,/Users/mperry/data/worldclim/future/mi85bi506.tif,50,85,bi6
mi,0,/Users/mperry/data/worldclim/future/mi85bi507.tif,50,85,bi7
mi,0,/Users/mperry/data/worldclim/future/mi85bi508.tif,50,85,bi8
mi,0,/Users/mperry/data/worldclim/future/mi85bi509.tif,50,85,bi9
mi,0,/Users/mperry/data/worldclim/future/mi85bi701.tif,70,85,bi1
mi,0,/Users/mperry/data/worldclim/future/mi85bi7010.tif,70,85,bi10
mi,0,/Users/mperry/data/worldclim/future/mi85bi7011.tif,70,85,bi11
mi,0,/Users/mperry/data/worldclim/future/mi85bi7012.tif,70,85,bi12
mi,0,/Users/mperry/data/worldclim/future/mi85bi7013.tif,70,85,bi13
mi,0,/Users/mperry/data/worldclim/future/mi85bi7014.tif,70,85,bi14
mi,0,/Users/mperry/data/worldclim/future/mi85bi7015.tif,70,85,bi15
mi,0,/Users/mperry/data/worldclim/future/mi85bi7016.tif,70,85,bi16
mi,0,/Users/mperry/data/worldclim/future/mi85bi7017.tif,70,85,bi17
mi,0,/Users/mperry/data/worldclim/future/mi85bi7018.tif,70,85,bi18
mi,0,/Users/mperry/data/worldclim/future/mi85bi7019.tif,70,85,bi19
mi,0,/Users/mperry/data/worldclim/future/mi85bi702.tif,70,85,bi2
mi,0,/Users/mperry/data/worldclim/future/mi85bi703.tif,70,85,bi3
mi,0,/Users/mperry/data/worldclim/future/mi85bi704.tif,70,85,bi4
mi,0,/Users/mperry/data/worldclim/future/mi85bi705.tif,70,85,bi5
mi,0,/Users/mperry/data/worldclim/future/mi85bi706.tif,70,85,bi6
mi,0,/Users/mperry/data/worldclim/future/mi85bi707.tif,70,85,bi7
mi,0,/Users/mperry/data/worldclim/future/mi85bi708.tif,70,85,bi8
mi,0,/Users/mperry/data/worldclim/future/mi85bi709.tif,70,85,bi9
mi,1,/Users/mperry/data/worldclim/future/mi85pr501.tif,50,85,pr
mi,10,/Users/mperry/data/worldclim/future/mi85pr5010.tif,50,85,pr
mi,11,/Users/mperry/data/worldclim/future/mi85pr5011.tif,50,85,pr
mi,12,/Users/mperry/data/worldclim/future/mi85pr5012.tif,50,85,pr
mi,2,/Users/mperry/data/worldclim/future/mi85pr502.tif,50,85,pr
mi,3,/Users/mperry/data/worldclim/future/mi85pr503.tif,50,85,pr
mi,4,/Users/mperry/data/worldclim/future/mi85pr504.tif,50,85,pr
mi,5,/Users/mperry/data/worldclim/future/mi85pr505.tif,50,85,pr
mi,6,/Users/mperry/data/worldclim/future/mi85pr506.tif,50,85,pr
mi,7,/Users/mperry/data/worldclim/future/mi85pr507.tif,50,85,pr
mi,8,/Users/mperry/data/worldclim/future/mi85pr508.tif,50,85,pr
mi,9,/Users/mperry/data/worldclim/future/mi85pr509.tif,50,85,pr
mi,1,/Users/mperry/data/worldclim/future/mi85pr701.tif,70,85,pr
mi,10,/Users/mperry/data/worldclim/future/mi85pr7010.tif,70,85,pr
mi,11,/Users/mperry/data/worldclim/future/mi85pr7011.tif,70,85,pr
mi,12,/Users/mperry/data/worldclim/future/mi85pr7012.tif,70,85,pr
mi,2,/Users/mperry/data/worldclim/future/mi85pr702.tif,70,85,pr
mi,3,/Users/mperry/data/worldclim/future/mi85pr703.tif,70,85,pr
mi,4,/Users/mperry/data/worldclim/future/mi85pr704.tif,70,85,pr
mi,5,/Users/mperry/data/worldclim/future/mi85pr705.tif,70,85,pr
mi,6,/Users/mperry/data/worldclim/future/mi85pr706.tif,70,85,pr
mi,7,/Users/mperry/data/worldclim/future/mi85pr707.tif,70,85,pr
mi,8,/Users/mperry/data/worldclim/future/mi85pr708.tif,70,85,pr
mi,9,/Users/mperry/data/worldclim/future/mi85pr709.tif,70,85,pr
mi,1,/Users/mperry/data/worldclim/future/mi85tn501.tif,50,85,tn
mi,10,/Users/mperry/data/worldclim/future/mi85tn5010.tif,50,85,tn
mi,11,/Users/mperry/data/worldclim/future/mi85tn5011.tif,50,85,tn
mi,12,/Users/mperry/data/worldclim/future/mi85tn5012.tif,50,85,tn
mi,2,/Users/mperry/data/worldclim/future/mi85tn502.tif,50,85,tn
mi,3,/Users/mperry/data/worldclim/future/mi85tn503.tif,50,85,tn
mi,4,/Users/mperry/data/worldclim/future/mi85tn504.tif,50,85,tn
mi,5,/Users/mperry/data/worldclim/future/mi85tn505.tif,50,85,tn
mi,6,/Users/mperry/data/worldclim/future/mi85tn506.tif,50,85,tn
mi,7,/Users/mperry/data/worldclim/future/mi85tn507.tif,50,85,tn
mi,8,/Users/mperry/data/worldclim/future/mi85tn508.tif,50,85,tn
